Date,Temp9am,Temp3pm,MinTemp,MaxTemp,Rainfall,RainToday,Evaporation,Sunshine,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,ID
14-08-13,10.2,18.0,7.2,18.5,0.0,No,4.0,10.4,W,41,W,WSW,22,26,51,28,1021.1,1015.6,0,1,195
15-08-13,12.4,18.1,9.4,18.8,0.0,No,4.6,10.7,W,41,W,W,22,31,49,33,1013.4,1010.2,1,1,196
16-08-13,13.2,16.6,10.5,18.0,0.0,No,4.0,9.2,W,41,W,SE,22,15,48,42,1011.8,1010.5,1,4,197
17-08-13,10.4,15.5,6.9,16.4,0.0,No,4.6,10.4,W,41,W,SSE,17,15,45,35,1021.9,1021.8,1,1,198
18-08-13,9.2,15.3,5.6,15.8,0.0,No,3.4,7.6,W,41,W,SSW,20,19,59,33,1024.9,1021.2,6,7,199
19-08-13,9.5,17.5,5.3,17.6,0.6,No,1.8,10.8,W,41,W,ENE,22,15,65,32,1028.8,1025.4,1,5,200
20-08-13,12.6,19.2,8.2,19.5,0.0,No,3.8,7.4,W,41,E,W,2,4,58,35,1026.6,1023.2,7,7,201
21-08-13,12.0,18.2,9.4,20.2,0.0,Yes,3.2,1.1,W,41,W,ENE,7,11,58,44,1022.5,1017.1,8,7,202
22-08-13,10.5,10.5,10.2,11.9,2.6,Yes,3.4,0.0,W,41,W,SSW,15,17,90,87,1016.1,1015.5,8,8,203
23-08-13,11.2,13.4,7.3,14.8,20.8,No,1.6,5.9,W,41,SSW,S,24,28,65,53,1022.8,1024.1,7,7,204
24-08-13,9.8,16.6,5.5,17.3,0.0,No,3.0,10.4,W,41,W,SSE,24,22,63,47,1029.6,1027.9,1,2,205
25-08-13,11.1,16.0,8.2,16.4,0.0,No,3.6,7.1,W,41,W,NE,15,19,76,48,1029.9,1024.8,7,5,206
26-08-13,11.1,18.7,8.5,21.5,0.0,No,2.6,9.3,W,41,WNW,E,19,15,78,51,1023.4,1019.3,2,3,207
27-08-13,12.0,15.8,8.8,16.9,2.4,No,3.2,8.5,W,41,W,S,13,20,85,59,1028.0,1025.3,3,5,208
28-08-13,12.5,16.1,8.7,18.2,0.0,No,4.2,10.1,W,41,WNW,SSE,19,20,70,62,1025.7,1022.3,2,4,209
29-08-13,12.1,15.7,8.1,16.0,0.0,Yes,4.8,6.3,W,41,W,ENE,13,17,82,65,1023.4,1019.1,5,7,210
30-08-13,15.3,19.1,12.1,19.2,12.0,No,4.8,0.3,W,41,NNE,N,15,22,91,71,1011.2,1009.555,7,7,211
31-08-13,15.0,19.0,10.4,21.0,0.2,No,4.0,11.3,W,41,W,E,7,19,54,41,1022.9,1020.8,0,0,212
01-09-13,14.1,18.9,8.7,20.6,0.0,No,3.0,11.1,W,41,W,ESE,19,17,56,39,1026.1,1024.4,0,1,213
02-09-13,15.8,16.0,9.7,17.9,0.0,No,3.4,6.2,W,41,SSE,SSE,22,30,67,64,1032.6,1032.4,7,7,214
03-09-13,15.4,15.8,13.5,17.1,0.4,Yes,4.6,0.7,W,41,SE,ESE,20,26,55,64,1034.2,1031.0,7,8,215
04-09-13,15.6,14.2,13.1,15.7,1.6,Yes,4.4,0.0,W,41,ESE,ESE,28,20,76,88,1024.9,1020.8,8,8,216
05-09-13,13.0,12.3,11.8,14.2,62.2,Yes,4.8,0.0,W,41,S,S,22,30,92,88,1014.8,1013.1,8,8,217
06-09-13,14.1,18.3,9.5,19.0,21.6,No,0.0,9.4,W,41,W,ESE,15,15,69,51,1016.4,1014.1,2,6,218
07-09-13,13.9,16.4,9.4,17.5,0.0,No,3.4,9.9,W,41,W,SSE,15,24,68,51,1019.5,1018.2,1,2,219
08-09-13,12.6,15.4,8.4,16.4,0.0,No,6.2,10.9,W,41,WSW,SE,13,20,49,43,1025.0,1021.9,1,1,220
09-09-13,12.4,16.6,7.0,16.8,0.0,No,4.0,10.7,W,41,W,ESE,17,19,66,44,1022.7,1019.1,1,1,221
10-09-13,12.3,16.8,7.1,17.7,0.0,No,3.0,10.3,W,41,WNW,ENE,15,20,72,60,1019.2,1014.2,1,2,222
11-09-13,14.8,21.9,8.7,24.3,0.0,No,3.6,10.8,W,41,W,NE,11,20,53,35,1014.9,1010.8,1,1,223
12-09-13,24.3,25.0,14.8,30.6,0.0,Yes,7.4,10.6,W,41,E,NE,4,7,40,47,1014.1,1010.4,3,1,224
13-09-13,18.0,19.3,17.2,23.5,3.6,Yes,9.6,2.8,W,41,N,NW,15,7,82,79,1011.8,1007.4,8,6,225
14-09-13,22.5,27.8,16.9,27.9,4.0,No,3.0,11.0,W,41,N,NW,28,39,58,23,1009.7,1003.4,1,1,226
15-09-13,14.3,19.5,12.3,19.8,0.0,No,10.6,11.3,W,41,W,WSW,39,19,30,25,1015.8,1016.5,1,1,227
16-09-13,14.8,15.0,10.7,16.3,0.0,No,7.2,4.6,W,41,S,SE,15,11,60,58,1026.4,1023.4,6,6,228
17-09-13,15.7,18.3,9.4,19.4,0.0,No,3.6,10.1,W,41,W,NE,6,22,63,61,1021.4,1016.2,1,4,229
18-09-13,19.4,24.0,14.6,25.8,0.0,No,4.2,10.4,W,41,W,NE,0,20,67,47,1015.8,1011.0,1,0,230
19-09-13,25.8,31.6,18.8,32.8,0.0,No,7.6,10.9,W,41,N,W,6,26,46,17,1010.1,1005.9,0,6,231
20-09-13,18.0,20.7,15.8,21.6,0.0,No,9.0,10.9,W,41,E,NE,9,19,73,61,1019.8,1014.4,4,0,232
21-09-13,19.1,27.6,13.2,29.8,0.0,Yes,4.4,7.5,W,41,W,NW,6,37,64,33,1011.6,1007.0,0,7,233
22-09-13,15.6,16.9,15.6,17.0,2.6,Yes,10.4,3.0,W,41,SSW,SSE,17,24,88,60,1015.5,1018.0,8,5,234
23-09-13,16.2,17.5,9.7,18.6,2.2,No,2.4,11.1,W,41,WNW,E,11,19,60,50,1030.3,1028.6,3,1,235
24-09-13,16.0,18.2,10.3,18.6,0.0,No,4.0,10.9,W,41,W,E,6,19,67,54,1031.6,1027.8,1,1,236
25-09-13,17.9,21.6,11.3,22.2,0.0,No,6.2,11.4,W,41,ESE,NE,4,11,56,53,1024.3,1018.4,1,5,237
26-09-13,20.4,21.4,14.0,25.4,0.0,No,5.6,11.4,W,41,S,E,7,9,67,62,1021.6,1015.7,4,1,238
27-09-13,25.4,21.5,19.8,32.9,0.0,No,6.6,8.4,W,41,WNW,SSE,17,28,35,62,1009.8,1007.1,2,2,239
28-09-13,19.4,16.1,13.5,21.8,0.0,No,6.6,7.1,W,41,SW,SE,19,24,42,63,1013.8,1015.6,1,7,240
29-09-13,16.5,19.0,11.9,19.2,0.8,No,6.4,11.1,W,41,W,NE,6,15,61,48,1020.3,1016.777,2,1,241
30-09-13,19.0,20.5,12.6,24.7,0.0,No,5.2,10.6,W,41,WNW,NE,9,22,70,69,1020.9,1015.7,6,1,242
01-10-13,24.7,29.7,18.9,31.1,0.0,No,6.6,10.0,W,41,NE,NE,4,19,44,39,1016.9,1013.5,3,1,243
02-10-13,29.6,33.9,22.5,34.8,0.0,Yes,8.6,9.8,W,41,WNW,W,15,11,41,20,1014.8,1010.3,1,7,244
03-10-13,18.9,19.0,17.5,19.4,9.6,Yes,10.4,0.0,W,41,ESE,NE,13,9,89,88,1015.2,1012.9,7,8,245
04-10-13,14.9,16.0,14.6,19.1,3.4,Yes,1.0,0.0,W,41,SSW,S,11,11,93,86,1018.4,1015.3,8,8,246
05-10-13,18.5,20.2,14.9,22.8,1.8,No,2.0,3.3,W,41,SSW,ENE,15,22,85,71,1009.2,1003.9,8,7,247
06-10-13,12.8,17.2,9.7,20.6,0.4,No,3.4,11.7,W,41,W,E,22,24,51,42,1017.7,1014.4,1,1,248
07-10-13,14.0,18.4,10.9,19.7,0.0,No,4.8,10.0,W,41,W,E,19,15,53,47,1018.8,1018.6,4,1,249
08-10-13,15.8,19.2,10.5,19.9,0.0,No,5.4,11.7,W,41,W,ESE,17,22,56,58,1026.2,1025.7,1,1,250
09-10-13,16.9,20.5,12.6,21.5,0.0,No,6.0,10.7,W,41,WNW,E,11,20,76,57,1029.0,1025.4,3,3,251
10-10-13,16.0,20.0,14.6,22.3,0.0,No,6.6,7.2,W,41,W,E,6,22,82,65,1027.4,1024.3,5,3,252
11-10-13,18.6,20.8,14.2,22.5,0.0,No,3.6,10.6,W,41,W,E,11,28,76,69,1025.0,1021.8,1,1,253
12-10-13,20.2,27.7,16.1,29.2,0.0,No,7.0,9.2,W,41,W,NE,6,24,72,43,1021.4,1016.6,2,2,254
13-10-13,16.8,17.6,16.6,21.0,0.6,Yes,9.2,2.3,W,41,SSW,E,20,20,89,84,1021.7,1016.0,8,7,255
14-10-13,15.9,18.1,15.1,18.9,9.0,No,3.2,5.0,W,41,SSE,SE,20,17,63,55,1022.4,1021.2,7,8,256
15-10-13,16.6,20.3,11.8,22.1,0.0,No,4.2,11.4,W,41,W,E,7,19,64,42,1025.5,1023.4,1,1,257
16-10-13,17.6,22.4,12.9,24.9,0.0,No,5.8,11.7,W,41,W,ENE,7,20,71,49,1024.2,1021.0,1,2,258
17-10-13,18.6,19.7,16.7,23.2,0.0,No,7.4,10.3,W,41,S,E,4,24,77,82,1025.4,1022.0,5,2,259
18-10-13,21.3,26.6,16.5,26.8,0.0,No,7.8,10.8,W,41,W,NE,6,9,64,48,1022.3,1018.5,1,2,260
19-10-13,18.1,21.8,17.1,22.2,0.0,Yes,8.0,5.7,W,41,SSW,SE,20,20,76,55,1022.3,1019.3,7,1,261
20-10-13,16.8,18.8,14.5,19.2,1.8,Yes,5.2,8.4,W,41,SSW,SSE,26,35,68,59,1020.9,1019.6,6,7,262
21-10-13,10.3,12.4,9.9,14.3,12.6,Yes,6.0,2.3,W,41,WSW,S,19,24,87,74,1022.1,1021.9,7,7,263
22-10-13,11.9,14.1,7.9,15.7,11.4,Yes,4.2,5.0,W,41,SW,S,24,26,71,75,1023.2,1022.5,6,7,264
23-10-13,14.4,18.2,9.0,20.2,2.0,No,2.4,10.2,W,41,WNW,E,15,17,66,51,1023.2,1019.0,6,6,265
24-10-13,17.3,22.2,12.3,24.0,0.0,No,4.8,11.5,W,41,W,E,17,19,66,47,1018.3,1015.1,1,1,266
25-10-13,20.2,23.6,14.4,24.4,0.0,No,8.0,8.7,W,41,ESE,NNE,6,19,58,57,1016.8,1013.4,6,7,267
26-10-13,23.7,29.8,19.8,33.6,0.0,No,7.6,11.8,W,41,E,NE,6,20,55,38,1015.2,1010.8,2,1,268
27-10-13,20.8,20.5,17.6,21.9,0.0,Yes,11.4,5.7,W,41,S,SSE,11,22,67,70,1020.8,1019.9,5,8,269
28-10-13,17.2,16.7,16.8,17.3,6.2,Yes,4.6,0.0,W,41,ESE,SE,11,13,93,91,1024.3,1023.8,8,8,270
29-10-13,17.0,23.5,15.1,25.8,7.6,No,1.2,3.7,W,41,W,NE,9,20,92,70,1022.6,1016.7,8,6,271
30-10-13,25.6,34.6,16.9,35.0,0.2,No,3.2,5.0,W,41,N,WNW,17,26,53,24,1010.0,1005.3,6,7,272
31-10-13,18.9,20.4,18.0,21.2,0.4,No,10.2,2.4,W,41,S,SSE,19,24,73,64,1021.9,1022.9,7,7,273
01-11-13,18.3,20.0,17.5,23.1,0.8,Yes,4.6,0.2,W,41,W,NE,11,17,72,60,1024.9,1021.0,7,7,274
02-11-13,23.1,28.6,17.2,30.3,2.8,No,3.4,10.3,W,41,WNW,W,22,24,62,35,1009.7,1006.0,2,4,275
03-11-13,17.5,17.8,15.5,19.0,0.2,No,7.8,6.2,W,41,S,SSE,22,31,59,62,1015.0,1015.9,7,6,276
04-11-13,18.2,20.1,14.5,21.0,0.0,No,7.8,5.0,W,41,W,NE,4,20,59,60,1015.5,1010.6,6,8,277
05-11-13,21.0,25.0,15.2,30.3,0.0,No,6.0,10.3,W,41,W,ENE,9,17,58,45,1009.6,1006.7,5,7,278
06-11-13,18.7,21.3,16.0,24.1,0.0,No,8.4,4.1,W,41,WNW,E,15,13,61,60,1014.5,1011.1,6,8,279
07-11-13,22.1,22.8,18.4,25.2,0.2,No,5.2,0.2,W,41,NNW,WSW,24,17,62,47,1001.8,1003.8,7,8,280
08-11-13,20.7,21.5,16.6,23.0,0.4,No,4.4,11.0,W,41,W,E,13,20,46,60,1017.2,1017.9,1,2,281
09-11-13,21.9,22.2,17.4,23.3,0.0,No,8.0,8.1,W,41,E,E,2,20,63,56,1023.5,1021.9,5,1,282
10-11-13,20.5,22.3,15.9,23.1,0.0,No,5.2,9.9,W,41,W,E,0,19,66,49,1023.9,1020.9,3,2,283
11-11-13,20.5,24.0,16.4,24.6,0.0,No,6.6,10.7,W,41,NNW,ENE,6,22,69,54,1020.1,1017.1,7,1,284
12-11-13,23.4,24.2,19.0,24.9,0.0,No,8.0,11.9,W,41,ENE,E,13,19,61,65,1019.3,1016.0,3,3,285
13-11-13,24.3,26.1,19.2,27.0,0.0,Yes,10.6,9.1,W,41,ENE,NE,13,22,65,57,1013.8,1010.6,5,5,286
14-11-13,18.6,21.5,18.5,23.1,6.6,Yes,9.4,2.4,W,41,SSE,SE,17,19,92,73,1013.6,1012.1,8,7,287
15-11-13,19.1,19.4,17.2,22.4,1.2,No,3.4,4.0,W,41,S,SE,20,28,75,64,1016.4,1016.7,7,7,288
16-11-13,18.8,20.0,15.5,20.9,0.0,No,6.8,1.4,W,41,E,NE,4,15,60,50,1019.8,1017.5,7,7,289
17-11-13,20.6,21.6,16.2,23.4,0.0,Yes,4.0,8.3,W,41,NNE,NE,22,24,60,60,1017.0,1013.7,7,8,290
18-11-13,18.4,20.9,17.0,22.1,6.2,Yes,7.8,1.0,W,41,NNE,E,9,20,91,78,1011.4,1008.2,8,8,291
19-11-13,22.0,26.7,17.3,27.6,29.4,No,4.6,7.5,W,41,WNW,N,15,13,70,59,1001.1,997.5,3,5,292
20-11-13,22.1,23.7,16.7,27.7,0.2,No,7.0,11.8,W,41,WSW,E,19,31,34,46,1001.2,996.4,1,3,293
21-11-13,20.3,17.2,17.9,20.6,0.0,No,10.0,9.8,W,41,WNW,E,31,19,49,30,990.2,991.4,3,6,294
22-11-13,13.8,18.4,12.2,19.7,0.2,Yes,9.8,2.1,W,41,WNW,SSW,19,26,50,55,986.7,991.0,7,5,295
23-11-13,19.7,20.7,13.6,22.3,2.4,No,5.0,10.5,W,41,SSW,SSE,19,20,47,49,1003.5,1005.1,1,4,296
24-11-13,18.5,19.3,15.5,21.8,0.0,No,5.6,9.4,W,41,SSW,SSE,15,24,62,63,1015.6,1015.3,5,3,297
25-11-13,18.5,19.2,16.4,21.8,0.0,No,7.6,0.1,W,41,E,E,7,19,55,55,1016.6,1014.1,7,8,298
26-11-13,21.8,22.7,15.9,23.6,0.0,No,5.0,10.5,W,41,NNE,NE,17,26,58,64,1012.7,1008.9,7,1,299
27-11-13,22.9,22.2,19.5,24.6,0.2,Yes,7.8,0.7,W,41,NW,N,24,17,71,75,1005.0,1003.9,8,7,300
28-11-13,20.3,19.8,19.3,23.3,10.8,Yes,2.6,6.9,W,41,S,S,13,24,92,79,1002.2,1002.0,7,7,301
29-11-13,19.8,21.4,15.0,24.9,11.2,No,4.8,12.3,W,41,SSW,E,13,19,64,55,1009.9,1007.2,2,1,302
30-11-13,24.9,30.8,17.6,31.3,0.0,No,7.6,10.9,W,41,ENE,WNW,2,24,29,21,1009.1,1004.6,3,7,303
01-12-13,20.8,23.4,16.6,23.8,0.0,No,12.0,12.9,W,41,W,E,6,26,65,65,1011.1,1007.2,1,1,304
02-12-13,22.5,32.3,18.4,33.2,0.0,No,8.0,8.0,W,41,W,W,13,19,67,19,1007.7,1005.6,7,5,305
03-12-13,19.6,21.5,18.4,21.8,0.0,No,10.0,2.2,W,41,ESE,E,20,22,59,57,1020.2,1018.5,8,6,306
04-12-13,20.9,24.1,19.3,27.0,0.0,No,4.8,6.7,W,41,N,E,15,24,78,70,1015.0,1008.6,8,5,307
05-12-13,27.0,28.8,20.8,34.8,0.0,No,6.4,9.8,W,41,W,SSE,13,20,57,56,1006.9,1004.1,7,6,308
06-12-13,21.1,21.7,20.0,26.1,0.0,Yes,7.6,4.9,W,41,W,SE,11,20,81,78,1007.9,1008.4,8,7,309
07-12-13,20.3,21.9,18.2,22.3,6.8,Yes,4.4,6.3,W,41,E,E,19,31,74,72,1014.3,1010.9,7,6,310
08-12-13,19.5,24.9,17.4,25.9,1.8,No,5.4,9.9,W,41,W,NE,7,17,81,60,1011.2,1006.3,3,6,311
09-12-13,21.9,21.7,19.5,23.4,0.0,Yes,9.4,5.2,W,41,S,SSE,35,30,71,66,1007.1,1009.6,3,8,312
10-12-13,17.5,19.7,17.2,19.9,3.4,Yes,4.6,0.0,W,41,ESE,ESE,15,26,90,58,1013.8,1015.0,8,8,313
11-12-13,17.6,18.4,17.4,24.5,3.6,Yes,4.0,0.0,W,41,ENE,ENE,13,30,85,92,1015.8,1009.9,8,8,314
12-12-13,24.5,32.5,17.0,32.9,28.2,No,4.8,7.5,W,41,N,W,24,37,82,25,995.0,990.3,6,4,315
13-12-13,21.5,23.9,19.2,25.4,0.0,No,12.0,12.7,W,41,W,WSW,33,44,42,32,996.5,997.4,1,5,316
14-12-13,20.9,22.8,16.7,23.8,0.0,No,9.8,12.1,W,41,S,SE,24,20,39,43,1006.8,1007.9,5,1,317
15-12-13,21.0,23.4,15.0,24.1,0.0,No,6.8,13.0,W,41,NNW,NE,13,20,58,48,1013.1,1010.1,1,1,318
16-12-13,22.3,23.1,17.7,26.0,0.0,No,9.2,9.6,W,41,WNW,E,6,17,68,73,1011.9,1008.0,1,6,319
17-12-13,23.1,24.0,19.3,27.4,0.0,No,4.8,8.4,W,41,WNW,E,13,17,65,68,1005.0,1001.2,2,6,320
18-12-13,21.6,21.2,17.3,26.4,0.6,No,10.2,12.2,W,41,WNW,SE,7,30,67,58,1005.9,1007.8,2,6,321
19-12-13,18.4,18.2,15.7,20.4,0.0,No,10.6,4.6,W,41,S,SSE,26,15,57,69,1019.2,1019.3,5,7,322
20-12-13,19.6,21.4,14.3,22.1,0.4,No,5.2,12.0,W,41,NNW,E,2,20,60,50,1022.0,1019.9,4,1,323
21-12-13,22.1,22.9,15.9,24.1,0.0,No,7.2,12.1,W,41,NNE,NE,22,26,56,57,1018.8,1014.8,1,1,324
22-12-13,23.8,26.0,19.0,26.9,0.0,No,10.8,6.5,W,41,E,ENE,11,9,60,56,1009.3,1008.4,6,7,325
23-12-13,19.6,19.7,18.7,20.7,0.4,No,4.8,0.0,W,41,S,SSE,17,6,77,78,1013.3,1012.6,8,8,326
24-12-13,20.7,22.8,16.4,23.3,0.0,No,0.8,7.2,W,41,E,E,7,19,73,60,1014.5,1013.5,7,3,327
25-12-13,23.1,25.4,19.1,26.0,0.0,No,4.0,10.0,W,41,ESE,NE,4,22,75,71,1013.9,1010.7,7,1,328
26-12-13,24.5,26.2,20.5,27.2,0.0,Yes,7.2,0.7,W,41,E,NE,9,13,79,70,1009.0,1005.0,7,8,329
27-12-13,23.4,26.5,19.7,28.3,7.0,No,6.0,12.1,W,41,W,E,4,20,72,63,1006.6,1003.2,1,5,330
28-12-13,22.6,22.4,20.7,24.9,0.0,Yes,8.0,7.2,W,41,SSE,SE,28,15,72,68,1004.8,1003.7,2,6,331
29-12-13,20.9,23.8,18.2,27.6,2.0,No,5.6,10.9,W,41,W,E,9,26,81,72,1004.3,999.3,6,5,332
30-12-13,24.7,25.3,19.2,31.5,0.0,No,7.4,13.1,W,41,W,E,19,20,37,42,1002.7,1002.4,0,0,333
31-12-13,22.0,34.3,18.4,34.7,0.0,No,9.8,12.9,W,41,W,NNW,11,17,73,22,1005.5,1000.7,4,6,334
01-01-14,20.1,20.8,18.8,22.7,0.0,No,11.0,5.9,W,41,E,ESE,11,33,62,57,1012.8,1013.8,6,7,335
02-01-14,18.8,21.4,17.0,23.0,0.0,No,9.0,0.5,W,41,ESE,ENE,13,15,58,49,1021.6,1019.4,8,8,336
03-01-14,23.0,24.1,18.7,24.6,0.0,No,5.4,11.3,W,41,NNE,NE,13,31,59,58,1018.6,1015.2,2,1,337
04-01-14,23.4,26.2,19.5,27.9,0.0,No,10.0,12.2,W,41,ESE,ENE,6,13,66,60,1013.2,1008.9,4,4,338
05-01-14,23.1,25.8,20.2,28.3,0.0,No,10.0,11.8,W,41,SSW,E,11,20,77,64,1011.6,1008.0,0,0,339
06-01-14,23.7,26.1,20.7,33.1,0.0,No,9.0,9.3,W,41,SSW,E,6,15,72,67,1009.9,1005.1,1,7,340
07-01-14,21.2,20.1,20.4,22.4,0.0,No,9.8,0.0,W,41,SSE,SSE,24,31,78,72,1012.4,1013.4,8,8,341
08-01-14,19.2,21.2,17.2,22.6,0.4,No,7.6,5.9,W,41,SSE,ESE,22,19,54,47,1020.2,1018.8,7,6,342
09-01-14,19.7,22.5,18.3,23.4,0.0,No,7.6,6.1,W,41,ENE,E,17,20,54,53,1017.1,1013.9,7,6,343
10-01-14,23.4,23.9,17.4,24.6,0.0,Yes,6.6,8.7,W,41,NE,ENE,19,31,58,57,1013.8,1011.5,3,1,344
11-01-14,23.2,25.6,18.7,26.8,1.2,No,8.8,11.4,W,41,E,ESE,7,15,71,61,1015.4,1016.4,1,6,345
12-01-14,23.5,25.4,19.6,26.2,0.2,No,4.2,11.1,W,41,ESE,NE,7,26,74,56,1019.5,1016.5,6,0,346
13-01-14,25.5,29.1,20.8,29.7,0.0,No,10.2,13.0,W,41,E,NNE,7,24,67,49,1014.6,1011.2,0,1,347
14-01-14,28.6,33.1,23.0,33.4,0.0,Yes,14.2,9.4,W,41,ESE,NE,7,19,61,39,1009.1,1006.0,5,6,348
15-01-14,21.4,24.0,18.8,25.0,1.8,No,10.2,10.1,W,41,S,E,4,24,69,61,1012.7,1008.8,2,0,349
16-01-14,19.0,21.6,17.7,22.6,0.0,No,10.4,6.5,W,41,SSE,SSE,26,28,52,48,1020.5,1020.5,6,3,350
17-01-14,19.5,22.9,14.8,23.3,0.0,No,5.6,12.7,W,41,WNW,E,11,22,62,46,1021.9,1020.0,1,3,351
18-01-14,22.5,23.8,16.4,25.1,0.0,No,11.0,12.7,W,41,N,NE,15,26,55,57,1019.3,1015.0,1,5,352
19-01-14,24.7,27.0,20.1,28.7,0.0,Yes,9.0,12.4,W,41,E,NE,9,22,61,54,1013.7,1010.6,0,1,353
20-01-14,25.7,29.2,21.3,31.1,1.6,No,12.8,7.4,W,41,W,ENE,11,22,66,55,1011.9,1008.1,3,5,354
21-01-14,27.8,32.7,23.4,33.6,1.0,No,8.0,9.8,W,41,NNW,NNW,15,26,52,45,1008.9,1005.5,5,5,355
22-01-14,29.5,29.1,25.0,31.7,0.0,No,14.2,11.9,W,41,ESE,E,9,19,59,58,1009.2,1007.6,1,2,356
23-01-14,31.5,40.1,24.8,40.9,0.0,No,10.6,11.1,W,41,NW,W,11,26,55,20,1004.8,1002.8,6,2,357
24-01-14,21.9,24.7,20.5,25.9,0.0,No,13.6,6.8,W,41,SE,ESE,15,17,57,51,1019.5,1018.3,7,5,358
25-01-14,21.9,25.3,20.8,26.8,0.0,Yes,6.8,1.2,W,41,S,S,9,15,80,72,1019.3,1019.1,8,7,359
26-01-14,20.8,22.4,20.2,23.9,14.2,Yes,1.8,1.7,W,41,S,SSE,9,7,95,93,1021.1,1019.9,8,8,360
27-01-14,23.7,26.6,19.9,27.1,4.4,No,1.8,12.3,W,41,N,NE,4,22,78,60,1018.5,1016.0,6,1,361
28-01-14,25.2,27.5,21.2,28.3,0.0,No,8.6,12.5,W,41,E,NE,4,26,73,67,1018.6,1016.5,1,1,362
29-01-14,24.6,27.5,21.1,28.2,0.0,No,10.2,13.0,W,41,E,NE,4,24,72,59,1018.7,1015.8,1,0,363
30-01-14,25.0,29.0,21.8,29.1,0.0,No,10.6,11.5,W,41,ENE,NE,7,19,76,54,1017.5,1014.2,2,3,364
31-01-14,24.9,26.9,21.2,28.1,0.0,No,9.2,11.1,W,41,E,ESE,13,17,71,66,1016.1,1016.2,1,5,365
01-02-14,24.8,27.1,22.9,28.3,0.0,No,6.4,9.8,W,41,ESE,NE,4,24,79,63,1016.3,1012.2,6,2,366
02-02-14,25.4,27.9,21.8,28.0,0.0,No,10.8,7.5,W,41,W,SE,0,19,63,60,1010.8,1010.0,7,4,367
03-02-14,23.2,26.2,21.6,27.3,0.4,No,7.0,7.1,W,41,S,E,6,17,84,71,1011.6,1009.4,7,5,368
04-02-14,26.0,28.9,22.2,29.2,0.0,No,6.6,12.2,W,41,E,NE,6,22,73,58,1009.1,1005.9,1,1,369
05-02-14,25.5,27.4,21.9,29.5,0.0,No,9.8,10.8,W,41,E,ENE,6,11,75,64,1010.9,1008.4,3,1,370
06-02-14,25.6,32.2,21.8,33.5,0.0,No,10.4,11.8,W,41,E,NNE,9,31,68,34,1013.3,1010.6,0,1,371
07-02-14,24.2,28.1,21.4,28.6,0.0,No,14.2,12.2,W,41,E,ENE,9,17,69,53,1010.8,1007.5,0,1,372
08-02-14,21.2,20.6,20.9,22.5,0.0,Yes,9.0,0.0,W,41,S,S,20,17,84,81,1011.9,1011.7,8,8,373
09-02-14,18.2,18.7,17.9,19.4,3.4,Yes,1.6,0.0,W,41,SSW,SSW,6,19,94,89,1011.9,1010.1,8,8,374
10-02-14,17.7,23.0,16.7,23.0,5.6,No,2.2,1.5,W,41,SSW,S,26,20,77,61,1011.1,1011.2,7,7,375
11-02-14,18.9,21.4,17.5,22.0,0.6,Yes,4.0,1.1,W,41,SSW,SSE,19,31,76,56,1017.5,1018.7,7,8,376
12-02-14,18.0,17.9,16.4,20.4,23.2,Yes,5.4,0.0,W,41,SE,SE,24,24,86,90,1025.4,1025.0,8,8,377
13-02-14,19.1,20.4,17.0,21.2,19.6,Yes,4.4,0.0,W,41,ESE,ESE,30,19,66,67,1022.9,1019.2,8,8,378
14-02-14,19.4,23.1,16.5,23.3,25.6,Yes,2.4,0.2,W,41,SSE,SE,19,22,88,66,1014.7,1013.9,8,8,379
15-02-14,20.3,22.6,18.6,25.0,16.4,Yes,4.8,6.4,W,41,SE,SE,19,24,82,62,1017.6,1017.8,7,7,380
16-02-14,20.8,22.0,19.4,22.9,3.8,Yes,7.4,0.0,W,41,SE,SE,9,17,70,71,1017.0,1015.4,8,8,381
17-02-14,20.2,25.7,19.4,26.6,24.6,Yes,3.2,7.1,W,41,W,S,19,15,93,62,1010.2,1008.1,8,6,382
18-02-14,23.1,27.5,18.9,28.4,1.4,No,3.6,11.4,W,41,NNW,E,19,20,74,60,1008.0,1005.0,2,5,383
19-02-14,22.4,25.1,20.3,26.1,0.0,No,7.8,9.6,W,41,W,E,2,19,78,68,1011.6,1010.2,5,3,384
20-02-14,22.5,23.6,21.9,24.4,0.0,Yes,6.4,0.3,W,41,W,E,0,11,85,68,1013.3,1013.2,8,8,385
21-02-14,21.7,24.4,20.3,24.9,2.2,No,2.4,6.3,W,41,SSE,E,13,13,70,59,1018.5,1017.6,7,4,386
22-02-14,22.6,26.5,19.6,27.0,0.0,No,4.6,5.3,W,41,W,ENE,0,15,78,63,1016.9,1013.0,7,5,387
23-02-14,23.0,28.2,19.9,30.5,0.8,No,5.4,10.7,W,41,W,SE,11,15,82,57,1014.1,1013.2,0,1,388
24-02-14,22.0,26.1,21.1,26.4,0.0,No,7.0,7.0,W,41,S,ESE,4,20,83,63,1016.7,1014.6,7,5,389
25-02-14,20.7,23.6,19.6,24.6,0.0,No,7.6,6.8,W,41,S,S,11,20,74,58,1020.4,1018.7,8,5,390
26-02-14,18.9,23.2,17.5,23.5,0.0,No,6.0,5.6,W,41,W,E,13,11,78,50,1018.2,1015.9,7,4,391
